id,action_seq,current_state,goal_state,out_action
1223,"[-1, -1, 11, 1, 2]","[1685.4652268424582, -218.53782690663954, 1.5449297744017116, 0.12592215041008706, -0.13046262397363595, -0.004090443492383102, -0.03491, 0, 2060.3174603174602]","[1685.4652268424582, -218.53782690663954, 1.5449297744017116, 0.12592215041008706, -0.13046262397363595, -0.004090443492383102, -0.03491, 0.0, 2060.3174603174602]",2
1224,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2060.436341056101, -285.13934421557855, 1.3413845853732331, 0.1606097912247392, 0.03571342339761714, -0.020808378276809987, -0.06981, 0.12684496748616697, 970.952380952381]",4
1224,"[-1, -1, -1, -1, 4]","[495.9651783486855, -49.624823236903964, 1.3078058336710534, 0.16424410515379131, 0.06882998138032456, 5.6277848749595606e-05, -0.06981, 0, 60.0]","[2060.436341056101, -285.13934421557855, 1.3413845853732331, 0.1606097912247392, 0.03571342339761714, -0.020808378276809987, -0.06981, 0.12684496748616697, 970.952380952381]",1
1224,"[-1, -1, -1, 4, 1]","[1366.2023571118884, -251.57055567204796, 2.5066685663734924, 0.08578874958222714, -0.1802705237507297, 0.0006636975141576562, -0.01745, 0, 120.0]","[2060.436341056101, -285.13934421557855, 1.3413845853732331, 0.1606097912247392, 0.03571342339761714, -0.020808378276809987, -0.06981, 0.12684496748616697, 970.952380952381]",6
1224,"[-1, -1, 4, 1, 6]","[1828.1119357088953, -278.15974479675015, 1.3242737074643103, 0.19145774599158377, 0.03617470595374128, 0.009168633856247664, -0.10472, 0, 180.0]","[2060.436341056101, -285.13934421557855, 1.3413845853732331, 0.1606097912247392, 0.03571342339761714, -0.020808378276809987, -0.06981, 0.12684496748616697, 970.952380952381]",11
1224,"[-1, 4, 1, 6, 11]","[2060.436341056101, -285.13934421557855, 1.3413845853732331, 0.1606097912247392, 0.03571342339761714, -0.020808378276809987, -0.06981, 0.12684496748616697, 970.952380952381]","[2060.436341056101, -285.13934421557855, 1.3413845853732331, 0.1606097912247392, 0.03571342339761714, -0.020808378276809987, -0.06981, 0.12684496748616697, 970.952380952381]",11
1225,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1926.5818937110062, -259.0864925011258, 2.3887761671560295, 0.16915414187292763, 0.04215869056839655, -0.010147213645874426, -0.03491, 0.12684496748616697, 1267.142857142857]",3
1225,"[-1, -1, -1, -1, 3]","[559.3034116464789, -64.74060666287147, 1.5558269942118328, 0.14252264743191032, -0.0318765805639669, 0.0013099972286478513, -0.05236, 0, 60.0]","[1926.5818937110062, -259.0864925011258, 2.3887761671560295, 0.16915414187292763, 0.04215869056839655, -0.010147213645874426, -0.03491, 0.12684496748616697, 1267.142857142857]",1
1225,"[-1, -1, -1, 3, 1]","[1439.4397032463385, -258.11571559457445, 2.491100154300319, 0.08605105265114815, -0.1703899910282595, 0.00053142796282157, -0.01745, 0, 120.0]","[1926.5818937110062, -259.0864925011258, 2.3887761671560295, 0.16915414187292763, 0.04215869056839655, -0.010147213645874426, -0.03491, 0.12684496748616697, 1267.142857142857]",9
1225,"[-1, -1, 3, 1, 9]","[1926.5818937110062, -259.0864925011258, 2.3887761671560295, 0.16915414187292763, 0.04215869056839655, -0.010147213645874426, -0.03491, 0.12684496748616697, 1267.142857142857]","[1926.5818937110062, -259.0864925011258, 2.3887761671560295, 0.16915414187292763, 0.04215869056839655, -0.010147213645874426, -0.03491, 0.12684496748616697, 1267.142857142857]",9
1226,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2119.9283806276117, -7.508564976848561, 1.9555062050417744, -0.008584197377148719, 0.06648737874531184, 0.038343503606038366, -0.05236, 0.1585562093577087, 7356.746031746032]",10
1226,"[-1, -1, -1, -1, 10]","[658.6005474809942, -28.942159302772783, 1.7962971987183782, 0.23170671604946735, -0.17426008521119346, -0.039197141901621, -0.05236, 0.12684496748616697, 1980.0]","[2119.9283806276117, -7.508564976848561, 1.9555062050417744, -0.008584197377148719, 0.06648737874531184, 0.038343503606038366, -0.05236, 0.1585562093577087, 7356.746031746032]",9
1226,"[-1, -1, -1, 10, 9]","[1502.3634265237959, -42.46523127941089, 1.9813890250332769, 0.21553425670420007, 0.08236613856747611, -0.04419918786015354, -0.03491, 0.12684496748616697, 3960.0]","[2119.9283806276117, -7.508564976848561, 1.9555062050417744, -0.008584197377148719, 0.06648737874531184, 0.038343503606038366, -0.05236, 0.1585562093577087, 7356.746031746032]",17
1226,"[-1, -1, 10, 9, 17]","[2119.9283806276117, -7.508564976848561, 1.9555062050417744, -0.008584197377148719, 0.06648737874531184, 0.038343503606038366, -0.05236, 0.1585562093577087, 7356.746031746032]","[2119.9283806276117, -7.508564976848561, 1.9555062050417744, -0.008584197377148719, 0.06648737874531184, 0.038343503606038366, -0.05236, 0.1585562093577087, 7356.746031746032]",17
1227,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1795.4570808124315, -185.67354654025715, 1.1249660545879083, 0.1952092642021018, 0.11399627122434988, 0.001752730261173015, -0.10472, 0.0, 194.44444444444446]",3
1227,"[-1, -1, -1, -1, 3]","[559.5548653512201, -64.43389144133145, 1.5469528870308702, 0.14278518106604685, -0.026724926328013165, 0.0011418132414958686, -0.05236, 0, 60.0]","[1795.4570808124315, -185.67354654025715, 1.1249660545879083, 0.1952092642021018, 0.11399627122434988, 0.001752730261173015, -0.10472, 0.0, 194.44444444444446]",2
1227,"[-1, -1, -1, 3, 2]","[1231.7643273755248, -146.53702344771975, 1.762262422161831, 0.12032242136301244, -0.040624351635795, -0.0004770326751461017, -0.03491, 0, 120.0]","[1795.4570808124315, -185.67354654025715, 1.1249660545879083, 0.1952092642021018, 0.11399627122434988, 0.001752730261173015, -0.10472, 0.0, 194.44444444444446]",5
1227,"[-1, -1, 3, 2, 5]","[1694.1626643750349, -177.47117756370778, 1.1773558903456254, 0.1814223653171731, 0.10363347636741585, -2.999074609257477e-05, -0.08727, 0, 180.0]","[1795.4570808124315, -185.67354654025715, 1.1249660545879083, 0.1952092642021018, 0.11399627122434988, 0.001752730261173015, -0.10472, 0.0, 194.44444444444446]",6
1227,"[-1, 3, 2, 5, 6]","[1795.4570808124315, -185.67354654025715, 1.1249660545879083, 0.1952092642021018, 0.11399627122434988, 0.001752730261173015, -0.10472, 0, 194.44444444444446]","[1795.4570808124315, -185.67354654025715, 1.1249660545879083, 0.1952092642021018, 0.11399627122434988, 0.001752730261173015, -0.10472, 0.0, 194.44444444444446]",6
1228,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2122.3162407178097, 13.475892215523873, 1.8246907356839568, 0.02173934047276416, 0.122087098377168, 0.029089323672189367, -0.05236, 0.12684496748616697, 7539.52380952381]",10
1228,"[-1, -1, -1, -1, 10]","[658.6005474809942, -28.942159302772783, 1.7962971987183782, 0.23170671604946735, -0.17426008521119346, -0.039197141901621, -0.05236, 0.12684496748616697, 1980.0]","[2122.3162407178097, 13.475892215523873, 1.8246907356839568, 0.02173934047276416, 0.122087098377168, 0.029089323672189367, -0.05236, 0.12684496748616697, 7539.52380952381]",16
1228,"[-1, -1, -1, 10, 16]","[1526.1554125907307, 17.73528136231, 1.8237981403551162, 0.23095723785179703, 0.20066336010716632, -0.042463099527020536, -0.03491, 0.1585562093577087, 5790.0]","[2122.3162407178097, 13.475892215523873, 1.8246907356839568, 0.02173934047276416, 0.122087098377168, 0.029089323672189367, -0.05236, 0.12684496748616697, 7539.52380952381]",10
1228,"[-1, -1, 10, 16, 10]","[2122.3162407178097, 13.475892215523873, 1.8246907356839568, 0.02173934047276416, 0.122087098377168, 0.029089323672189367, -0.05236, 0.12684496748616697, 7539.52380952381]","[2122.3162407178097, 13.475892215523873, 1.8246907356839568, 0.02173934047276416, 0.122087098377168, 0.029089323672189367, -0.05236, 0.12684496748616697, 7539.52380952381]",10
1229,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2284.913840529348, -391.798000219841, 2.395888340180366, 0.087536693622879, -0.12635516017518827, -0.00026314094106835023, -0.01745, 0.0, 200.15873015873015]",2
1229,"[-1, -1, -1, -1, 2]","[669.2287603240479, -95.75193694986872, 1.6797456046651493, 0.12236049247733556, -0.021983999122508584, -0.0017606134186559596, -0.03491, 0, 60.0]","[2284.913840529348, -391.798000219841, 2.395888340180366, 0.087536693622879, -0.12635516017518827, -0.00026314094106835023, -0.01745, 0.0, 200.15873015873015]",6
1229,"[-1, -1, -1, 2, 6]","[1110.6245978884704, -126.63510556768352, 1.1323633746895339, 0.19482667379977275, 0.13387949189766638, 0.0022414286250827557, -0.10472, 0, 120.0]","[2284.913840529348, -391.798000219841, 2.395888340180366, 0.087536693622879, -0.12635516017518827, -0.00026314094106835023, -0.01745, 0.0, 200.15873015873015]",1
1229,"[-1, -1, 2, 6, 1]","[1976.2212813560789, -336.4517578278503, 2.521106359028755, 0.08558122385162854, -0.186007554925121, 0.0007815486619181089, -0.01745, 0, 180.0]","[2284.913840529348, -391.798000219841, 2.395888340180366, 0.087536693622879, -0.12635516017518827, -0.00026314094106835023, -0.01745, 0.0, 200.15873015873015]",1
1229,"[-1, 2, 6, 1, 1]","[2284.913840529348, -391.798000219841, 2.395888340180366, 0.087536693622879, -0.12635516017518827, -0.00026314094106835023, -0.01745, 0, 200.15873015873015]","[2284.913840529348, -391.798000219841, 2.395888340180366, 0.087536693622879, -0.12635516017518827, -0.00026314094106835023, -0.01745, 0.0, 200.15873015873015]",1
1230,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1714.6726127330992, -326.5790682477129, 2.4778604022380364, 0.08507470903666348, -0.2645502451903023, 0.0006091870378252491, -0.01745, 0.0, 132.38095238095238]",1
1230,"[-1, -1, -1, -1, 1]","[871.6584082737479, -218.96540110494502, 2.5382788578932645, 0.08544384351349288, -0.18326253989865432, 0.0009103407834252284, -0.01745, 0, 60.0]","[1714.6726127330992, -326.5790682477129, 2.4778604022380364, 0.08507470903666348, -0.2645502451903023, 0.0006091870378252491, -0.01745, 0.0, 132.38095238095238]",2
1230,"[-1, -1, -1, 1, 2]","[1555.6452032124653, -284.4124020417026, 1.8767944329329656, 0.1179636427337911, -0.07579751469112808, 0.0012211617633800104, -0.03491, 0, 120.0]","[1714.6726127330992, -326.5790682477129, 2.4778604022380364, 0.08507470903666348, -0.2645502451903023, 0.0006091870378252491, -0.01745, 0.0, 132.38095238095238]",1
1230,"[-1, -1, 1, 2, 1]","[1714.6726127330992, -326.5790682477129, 2.4778604022380364, 0.08507470903666348, -0.2645502451903023, 0.0006091870378252491, -0.01745, 0, 132.38095238095238]","[1714.6726127330992, -326.5790682477129, 2.4778604022380364, 0.08507470903666348, -0.2645502451903023, 0.0006091870378252491, -0.01745, 0.0, 132.38095238095238]",1
1231,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1731.0035925206084, -146.60238499253384, 1.3100042867087833, 0.05157511917955302, 0.22151405992366055, 0.022053215815069686, -0.05236, 0.12684496748616697, 1023.3333333333334]",5
1231,"[-1, -1, -1, -1, 5]","[449.21176849063545, -42.10344607264775, 1.163934494883552, 0.18253539385567596, 0.05752902384461152, -0.0006674080431381201, -0.08727, 0, 60.0]","[1731.0035925206084, -146.60238499253384, 1.3100042867087833, 0.05157511917955302, 0.22151405992366055, 0.022053215815069686, -0.05236, 0.12684496748616697, 1023.3333333333334]",3
1231,"[-1, -1, -1, 5, 3]","[1009.2721053479969, -102.22939803112271, 1.5246345888731698, 0.14334464669076002, -0.01778678864732943, 0.000666625270556483, -0.05236, 0, 120.0]","[1731.0035925206084, -146.60238499253384, 1.3100042867087833, 0.05157511917955302, 0.22151405992366055, 0.022053215815069686, -0.05236, 0.12684496748616697, 1023.3333333333334]",6
1231,"[-1, -1, 5, 3, 6]","[1443.076765900592, -133.96551878515143, 1.088286381982061, 0.19874669230382278, 0.1152461777786536, -0.0010634438501153883, -0.10472, 0, 180.0]","[1731.0035925206084, -146.60238499253384, 1.3100042867087833, 0.05157511917955302, 0.22151405992366055, 0.022053215815069686, -0.05236, 0.12684496748616697, 1023.3333333333334]",10
1231,"[-1, 5, 3, 6, 10]","[1731.0035925206084, -146.60238499253384, 1.3100042867087833, 0.05157511917955302, 0.22151405992366055, 0.022053215815069686, -0.05236, 0.12684496748616697, 1023.3333333333334]","[1731.0035925206084, -146.60238499253384, 1.3100042867087833, 0.05157511917955302, 0.22151405992366055, 0.022053215815069686, -0.05236, 0.12684496748616697, 1023.3333333333334]",10
1232,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2225.160103223305, -248.2461169068686, 0.993904692507966, 0.17706758981118395, 0.2521126084963935, -0.009137078500671317, -0.06981, 0.0, 2087.3015873015875]",2
1232,"[-1, -1, -1, -1, 2]","[669.2287603240479, -95.75193694986872, 1.6797456046651493, 0.12236049247733556, -0.021983999122508584, -0.0017606134186559596, -0.03491, 0, 60.0]","[2225.160103223305, -248.2461169068686, 0.993904692507966, 0.17706758981118395, 0.2521126084963935, -0.009137078500671317, -0.06981, 0.0, 2087.3015873015875]",8
1232,"[-1, -1, -1, 2, 8]","[1791.5771102971291, -241.79203840930722, 3.1498601002128064, 0.19857334092327814, -0.09308753530899476, -0.04978431377201883, -0.01745, 0.12684496748616697, 2040.0]","[2225.160103223305, -248.2461169068686, 0.993904692507966, 0.17706758981118395, 0.2521126084963935, -0.009137078500671317, -0.06981, 0.0, 2087.3015873015875]",4
1232,"[-1, -1, 2, 8, 4]","[2225.160103223305, -248.2461169068686, 0.993904692507966, 0.17706758981118395, 0.2521126084963935, -0.009137078500671317, -0.06981, 0, 2087.3015873015875]","[2225.160103223305, -248.2461169068686, 0.993904692507966, 0.17706758981118395, 0.2521126084963935, -0.009137078500671317, -0.06981, 0.0, 2087.3015873015875]",4
1233,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1768.196803885341, -203.7693820001997, 1.265633080417217, 0.16553187199559666, 0.0927250341113261, -0.0010967208673888906, -0.06981, 0.0, 170.95238095238096]",2
1233,"[-1, -1, -1, -1, 2]","[669.2287603240479, -95.75193694986872, 1.6797456046651493, 0.12236049247733556, -0.021983999122508584, -0.0017606134186559596, -0.03491, 0, 60.0]","[1768.196803885341, -203.7693820001997, 1.265633080417217, 0.16553187199559666, 0.0927250341113261, -0.0010967208673888906, -0.06981, 0.0, 170.95238095238096]",2
1233,"[-1, -1, -1, 2, 2]","[1341.1819870116638, -174.7395289260939, 1.7792229686063885, 0.11995453200902928, -0.0416263821905009, -0.00021851824618996014, -0.03491, 0, 120.0]","[1768.196803885341, -203.7693820001997, 1.265633080417217, 0.16553187199559666, 0.0927250341113261, -0.0010967208673888906, -0.06981, 0.0, 170.95238095238096]",4
1233,"[-1, -1, 2, 2, 4]","[1768.196803885341, -203.7693820001997, 1.265633080417217, 0.16553187199559666, 0.0927250341113261, -0.0010967208673888906, -0.06981, 0, 170.95238095238096]","[1768.196803885341, -203.7693820001997, 1.265633080417217, 0.16553187199559666, 0.0927250341113261, -0.0010967208673888906, -0.06981, 0.0, 170.95238095238096]",4
1234,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1957.0504574502381, -191.06696537524795, 1.4923645555523033, 0.144187860747427, 0.0016251157692521879, -2.6606907736748407e-05, -0.05236, 0.0, 216.03174603174602]",4
1234,"[-1, -1, -1, -1, 4]","[495.9651783486855, -49.624823236903964, 1.3078058336710534, 0.16424410515379131, 0.06882998138032456, 5.6277848749595606e-05, -0.06981, 0, 60.0]","[1957.0504574502381, -191.06696537524795, 1.4923645555523033, 0.144187860747427, 0.0016251157692521879, -2.6606907736748407e-05, -0.05236, 0.0, 216.03174603174602]",3
1234,"[-1, -1, -1, 4, 3]","[1055.5050879883975, -106.27682871372707, 1.507269662995583, 0.14377336091308687, -0.015001860413637805, 0.00027843491387756107, -0.05236, 0, 120.0]","[1957.0504574502381, -191.06696537524795, 1.4923645555523033, 0.144187860747427, 0.0016251157692521879, -2.6606907736748407e-05, -0.05236, 0.0, 216.03174603174602]",3
1234,"[-1, -1, 4, 3, 3]","[1619.580633422009, -159.31823422673486, 1.4950408833026407, 0.14411217882481964, 0.004761565675295828, 3.771558163380547e-05, -0.05236, 0, 180.0]","[1957.0504574502381, -191.06696537524795, 1.4923645555523033, 0.144187860747427, 0.0016251157692521879, -2.6606907736748407e-05, -0.05236, 0.0, 216.03174603174602]",3
1234,"[-1, 4, 3, 3, 3]","[1957.0504574502381, -191.06696537524795, 1.4923645555523033, 0.144187860747427, 0.0016251157692521879, -2.6606907736748407e-05, -0.05236, 0, 216.03174603174602]","[1957.0504574502381, -191.06696537524795, 1.4923645555523033, 0.144187860747427, 0.0016251157692521879, -2.6606907736748407e-05, -0.05236, 0.0, 216.03174603174602]",3
1235,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1931.2819802746471, -105.40241269561865, 1.3845346166525974, 0.006990213880011144, 0.45114590015037564, 0.022275065213731637, -0.05236, 0.1585562093577087, 3385.238095238096]",4
1235,"[-1, -1, -1, -1, 4]","[495.9651783486855, -49.624823236903964, 1.3078058336710534, 0.16424410515379131, 0.06882998138032456, 5.6277848749595606e-05, -0.06981, 0, 60.0]","[1931.2819802746471, -105.40241269561865, 1.3845346166525974, 0.006990213880011144, 0.45114590015037564, 0.022275065213731637, -0.05236, 0.1585562093577087, 3385.238095238096]",6
1235,"[-1, -1, -1, 4, 6]","[921.9791746964555, -84.05413610574617, 1.0891286776182187, 0.2001709316897263, 0.08177928579173174, -0.001659794819705095, -0.10472, 0, 120.0]","[1931.2819802746471, -105.40241269561865, 1.3845346166525974, 0.006990213880011144, 0.45114590015037564, 0.022275065213731637, -0.05236, 0.1585562093577087, 3385.238095238096]",6
1235,"[-1, -1, 4, 6, 6]","[1342.375939324343, -121.61429744337626, 1.1025518398045948, 0.19746473446565524, 0.0897896919387121, 0.0001289289464787411, -0.10472, 0, 180.0]","[1931.2819802746471, -105.40241269561865, 1.3845346166525974, 0.006990213880011144, 0.45114590015037564, 0.022275065213731637, -0.05236, 0.1585562093577087, 3385.238095238096]",17
1235,"[-1, 4, 6, 6, 17]","[1931.2819802746471, -105.40241269561865, 1.3845346166525974, 0.006990213880011144, 0.45114590015037564, 0.022275065213731637, -0.05236, 0.1585562093577087, 3385.238095238096]","[1931.2819802746471, -105.40241269561865, 1.3845346166525974, 0.006990213880011144, 0.45114590015037564, 0.022275065213731637, -0.05236, 0.1585562093577087, 3385.238095238096]",17
1236,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1930.976231795569, -208.03906360763068, 1.5066376095956588, 0.17547520404418768, 0.012321169753186704, 0.01030432190509068, -0.08727, 0.0, 197.14285714285714]",3
1236,"[-1, -1, -1, -1, 3]","[559.3034116464789, -64.74060666287147, 1.5558269942118328, 0.14252264743191032, -0.0318765805639669, 0.0013099972286478513, -0.05236, 0, 60.0]","[1930.976231795569, -208.03906360763068, 1.5066376095956588, 0.17547520404418768, 0.012321169753186704, 0.01030432190509068, -0.08727, 0.0, 197.14285714285714]",3
1236,"[-1, -1, -1, 3, 3]","[1124.421809293517, -116.9529082918118, 1.4919264796612675, 0.1441945149834921, 0.009350735173364936, -2.3476992931288216e-05, -0.05236, 0, 120.0]","[1930.976231795569, -208.03906360763068, 1.5066376095956588, 0.17547520404418768, 0.012321169753186704, 0.01030432190509068, -0.08727, 0.0, 197.14285714285714]",2
1236,"[-1, -1, 3, 3, 2]","[1794.8015529124689, -199.92398238971919, 1.7538661424829598, 0.1205283662706472, -0.034465604870699926, -0.000602004513645383, -0.03491, 0, 180.0]","[1930.976231795569, -208.03906360763068, 1.5066376095956588, 0.17547520404418768, 0.012321169753186704, 0.01030432190509068, -0.08727, 0.0, 197.14285714285714]",5
1236,"[-1, 3, 3, 2, 5]","[1930.976231795569, -208.03906360763068, 1.5066376095956588, 0.17547520404418768, 0.012321169753186704, 0.01030432190509068, -0.08727, 0, 197.14285714285714]","[1930.976231795569, -208.03906360763068, 1.5066376095956588, 0.17547520404418768, 0.012321169753186704, 0.01030432190509068, -0.08727, 0.0, 197.14285714285714]",5
1237,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2123.7841495284156, -58.60942414708587, 1.4549005610299273, -0.018638599790106746, 0.11126309851947123, 0.021769882865816062, -0.03491, 0.19026745122925046, 5421.9047619047615]",3
1237,"[-1, -1, -1, -1, 3]","[559.3034116464789, -64.74060666287147, 1.5558269942118328, 0.14252264743191032, -0.0318765805639669, 0.0013099972286478513, -0.05236, 0, 60.0]","[2123.7841495284156, -58.60942414708587, 1.4549005610299273, -0.018638599790106746, 0.11126309851947123, 0.021769882865816062, -0.03491, 0.19026745122925046, 5421.9047619047615]",5
1237,"[-1, -1, -1, 3, 5]","[1016.772234743022, -99.28387482544456, 1.2034008498647244, 0.18071453568538057, 0.09420880748544046, 0.000920281828625616, -0.08727, 0, 120.0]","[2123.7841495284156, -58.60942414708587, 1.4549005610299273, -0.018638599790106746, 0.11126309851947123, 0.021769882865816062, -0.03491, 0.19026745122925046, 5421.9047619047615]",10
1237,"[-1, -1, 3, 5, 10]","[1679.7035913137297, -119.9406304536441, 1.7454562899998143, 0.23210216155888017, -0.11324928284380029, -0.039684965138547475, -0.05236, 0.12684496748616697, 2100.0]","[2123.7841495284156, -58.60942414708587, 1.4549005610299273, -0.018638599790106746, 0.11126309851947123, 0.021769882865816062, -0.03491, 0.19026745122925046, 5421.9047619047615]",23
1237,"[-1, 3, 5, 10, 23]","[2123.7841495284156, -58.60942414708587, 1.4549005610299273, -0.018638599790106746, 0.11126309851947123, 0.021769882865816062, -0.03491, 0.19026745122925046, 5421.9047619047615]","[2123.7841495284156, -58.60942414708587, 1.4549005610299273, -0.018638599790106746, 0.11126309851947123, 0.021769882865816062, -0.03491, 0.19026745122925046, 5421.9047619047615]",23
1238,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2174.330210388942, 208.07884415274413, 2.182783206607902, 0.21672185979417424, 0.22505840991272363, -0.023371851671897332, -0.03491, 0.19026745122925046, 15886.507936507936]",18
1238,"[-1, -1, -1, -1, 18]","[590.4721796253802, -32.23335163445746, 2.5031861656364764, 0.28574076322874414, 0.20170439582297653, -0.02645375477599658, -0.06981, 0.1585562093577087, 3810.0]","[2174.330210388942, 208.07884415274413, 2.182783206607902, 0.21672185979417424, 0.22505840991272363, -0.023371851671897332, -0.03491, 0.19026745122925046, 15886.507936507936]",23
1238,"[-1, -1, -1, 18, 23]","[1445.206890305508, 93.73949502047581, 2.4438387860716375, 0.24121035165715626, 0.15977958825963165, -0.03396280228957699, -0.03491, 0.19026745122925046, 10350.0]","[2174.330210388942, 208.07884415274413, 2.182783206607902, 0.21672185979417424, 0.22505840991272363, -0.023371851671897332, -0.03491, 0.19026745122925046, 15886.507936507936]",23
1238,"[-1, -1, 18, 23, 23]","[2174.330210388942, 208.07884415274413, 2.182783206607902, 0.21672185979417424, 0.22505840991272363, -0.023371851671897332, -0.03491, 0.19026745122925046, 15886.507936507936]","[2174.330210388942, 208.07884415274413, 2.182783206607902, 0.21672185979417424, 0.22505840991272363, -0.023371851671897332, -0.03491, 0.19026745122925046, 15886.507936507936]",23
1239,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1976.019136511672, -230.83488388729532, 1.504886891051518, 0.14367005079348016, -0.06322101284443188, 0.00018235451527608384, -0.05236, 0.0, 199.36507936507937]",2
1239,"[-1, -1, -1, -1, 2]","[669.2287603240479, -95.75193694986872, 1.6797456046651493, 0.12236049247733556, -0.021983999122508584, -0.0017606134186559596, -0.03491, 0, 60.0]","[1976.019136511672, -230.83488388729532, 1.504886891051518, 0.14367005079348016, -0.06322101284443188, 0.00018235451527608384, -0.05236, 0.0, 199.36507936507937]",5
1239,"[-1, -1, -1, 2, 5]","[1130.3839071203074, -128.15916806095444, 1.1775321004214452, 0.18146041764843993, 0.11161814240194962, 8.379301047877769e-05, -0.08727, 0, 120.0]","[1976.019136511672, -230.83488388729532, 1.504886891051518, 0.14367005079348016, -0.06322101284443188, 0.00018235451527608384, -0.05236, 0.0, 199.36507936507937]",2
1239,"[-1, -1, 2, 5, 2]","[1796.908490360347, -218.4518619968751, 1.7121467664567116, 0.12153662043695519, -0.01882415372298245, -0.0012411877277149343, -0.03491, 0, 180.0]","[1976.019136511672, -230.83488388729532, 1.504886891051518, 0.14367005079348016, -0.06322101284443188, 0.00018235451527608384, -0.05236, 0.0, 199.36507936507937]",3
1239,"[-1, 2, 5, 2, 3]","[1976.019136511672, -230.83488388729532, 1.504886891051518, 0.14367005079348016, -0.06322101284443188, 0.00018235451527608384, -0.05236, 0, 199.36507936507937]","[1976.019136511672, -230.83488388729532, 1.504886891051518, 0.14367005079348016, -0.06322101284443188, 0.00018235451527608384, -0.05236, 0.0, 199.36507936507937]",3
1240,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2185.552278176805, 106.22184313257655, 2.6459329707503723, 0.04472971073330015, -0.025675260516247463, 0.012469346068914797, -0.03491, 0.1585562093577087, 11906.666666666666]",11
1240,"[-1, -1, -1, -1, 11]","[583.5206628010139, -39.835453272202415, 1.9448547861504741, 0.2518164673418514, 0.13714594843017514, -0.03187867743171505, -0.06981, 0.12684496748616697, 1980.0]","[2185.552278176805, 106.22184313257655, 2.6459329707503723, 0.04472971073330015, -0.025675260516247463, 0.012469346068914797, -0.03491, 0.1585562093577087, 11906.666666666666]",23
1240,"[-1, -1, -1, 11, 23]","[1459.5029131939123, 78.97835420800001, 2.0962018729058096, 0.23285331578878618, 0.36947954167874414, -0.03331417065139348, -0.03491, 0.19026745122925046, 8520.0]","[2185.552278176805, 106.22184313257655, 2.6459329707503723, 0.04472971073330015, -0.025675260516247463, 0.012469346068914797, -0.03491, 0.1585562093577087, 11906.666666666666]",16
1240,"[-1, -1, 11, 23, 16]","[2185.552278176805, 106.22184313257655, 2.6459329707503723, 0.04472971073330015, -0.025675260516247463, 0.012469346068914797, -0.03491, 0.1585562093577087, 11906.666666666666]","[2185.552278176805, 106.22184313257655, 2.6459329707503723, 0.04472971073330015, -0.025675260516247463, 0.012469346068914797, -0.03491, 0.1585562093577087, 11906.666666666666]",16
1241,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1841.7783036170988, 45.13037402331546, 1.4614584694198385, 0.16959085169591706, -0.03191828283234565, -0.03120128471506456, -0.03491, 0.1585562093577087, 9150.079365079364]",5
1241,"[-1, -1, -1, -1, 5]","[449.21176849063545, -42.10344607264775, 1.163934494883552, 0.18253539385567596, 0.05752902384461152, -0.0006674080431381201, -0.08727, 0, 60.0]","[1841.7783036170988, 45.13037402331546, 1.4614584694198385, 0.16959085169591706, -0.03191828283234565, -0.03120128471506456, -0.03491, 0.1585562093577087, 9150.079365079364]",23
1241,"[-1, -1, -1, 5, 23]","[1327.616537209056, 23.499244799876596, 1.9138372451635364, 0.19765636877435153, 0.5929520371560137, -0.0562861434786696, -0.03491, 0.19026745122925046, 6600.0]","[1841.7783036170988, 45.13037402331546, 1.4614584694198385, 0.16959085169591706, -0.03191828283234565, -0.03120128471506456, -0.03491, 0.1585562093577087, 9150.079365079364]",16
