id,action_seq,current_state,goal_state,out_action
236,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1645.2553143609448, -45.37191372811223, 1.2461965332816902, 0.1533401144150718, 0.06455061659810261, -0.005929705765358218, -0.05236, 0.0, 3902.063492063492]",4
236,"[-1, -1, -1, -1, 4]","[495.67843612849117, -49.49751656684203, 1.3081845979602265, 0.164208140350529, 0.06230009573395152, 1.290015289318695e-05, -0.06981, 0, 60.0]","[1645.2553143609448, -45.37191372811223, 1.2461965332816902, 0.1533401144150718, 0.06455061659810261, -0.005929705765358218, -0.05236, 0.0, 3902.063492063492]",16
236,"[-1, -1, -1, 4, 16]","[1352.6568598041713, -32.12868576989522, 2.0053164292799392, 0.2052632666121932, 0.2998101015696932, -0.05496967986730935, -0.03491, 0.1585562093577087, 3870.0]","[1645.2553143609448, -45.37191372811223, 1.2461965332816902, 0.1533401144150718, 0.06455061659810261, -0.005929705765358218, -0.05236, 0.0, 3902.063492063492]",3
236,"[-1, -1, 4, 16, 3]","[1645.2553143609448, -45.37191372811223, 1.2461965332816902, 0.1533401144150718, 0.06455061659810261, -0.005929705765358218, -0.05236, 0, 3902.063492063492]","[1645.2553143609448, -45.37191372811223, 1.2461965332816902, 0.1533401144150718, 0.06455061659810261, -0.005929705765358218, -0.05236, 0.0, 3902.063492063492]",3
237,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1664.199822850631, -500.05396750366646, 2.6931555693699902, 0.08461454977699519, -0.11625648622109273, 0.0019591365836683712, -0.01745, 0.0, 2615.3968253968255]",12
237,"[-1, -1, -1, -1, 12]","[521.6991481966794, -36.3796854484542, 1.277150156224498, 0.23864948195191252, 0.18847543804666092, -0.043669766048718625, -0.08727, 0.12684496748616697, 1980.0]","[1664.199822850631, -500.05396750366646, 2.6931555693699902, 0.08461454977699519, -0.11625648622109273, 0.0019591365836683712, -0.01745, 0.0, 2615.3968253968255]",7
237,"[-1, -1, -1, 12, 7]","[747.6956098814658, -258.4747469817822, 5.0829915470309865, 0.10164201284273593, -1.0388615780742743, -0.03312184331066182, -0.0, 0.12684496748616697, 2561.4285714285716]","[1664.199822850631, -500.05396750366646, 2.6931555693699902, 0.08461454977699519, -0.11625648622109273, 0.0019591365836683712, -0.01745, 0.0, 2615.3968253968255]",1
237,"[-1, -1, 12, 7, 1]","[1664.199822850631, -500.05396750366646, 2.6931555693699902, 0.08461454977699519, -0.11625648622109273, 0.0019591365836683712, -0.01745, 0, 2615.3968253968255]","[1664.199822850631, -500.05396750366646, 2.6931555693699902, 0.08461454977699519, -0.11625648622109273, 0.0019591365836683712, -0.01745, 0.0, 2615.3968253968255]",1
238,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1958.4060035394627, -55.50068264566226, 1.6719123974402499, 0.11737682831317364, 0.21062350905271118, -0.0027884796009893195, -0.05236, 0.12684496748616697, 5467.619047619048]",16
238,"[-1, -1, -1, -1, 16]","[855.4820158348386, 1.5888738691776723, 1.9347421324553293, 0.20327946863855656, 0.3590744756281868, -0.05523406628839869, -0.03491, 0.1585562093577087, 3810.0]","[1958.4060035394627, -55.50068264566226, 1.6719123974402499, 0.11737682831317364, 0.21062350905271118, -0.0027884796009893195, -0.05236, 0.12684496748616697, 5467.619047619048]",3
238,"[-1, -1, -1, 16, 3]","[1405.8261707291028, -41.24597873198422, 1.414198056069849, 0.1466848335216451, -0.029295109873366382, -0.0018264101158876093, -0.05236, 0, 3870.0]","[1958.4060035394627, -55.50068264566226, 1.6719123974402499, 0.11737682831317364, 0.21062350905271118, -0.0027884796009893195, -0.05236, 0.12684496748616697, 5467.619047619048]",10
238,"[-1, -1, 16, 3, 10]","[1958.4060035394627, -55.50068264566226, 1.6719123974402499, 0.11737682831317364, 0.21062350905271118, -0.0027884796009893195, -0.05236, 0.12684496748616697, 5467.619047619048]","[1958.4060035394627, -55.50068264566226, 1.6719123974402499, 0.11737682831317364, 0.21062350905271118, -0.0027884796009893195, -0.05236, 0.12684496748616697, 5467.619047619048]",10
239,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1843.1154922778514, 140.23414657778588, 1.8790854627341138, 0.23141517004566017, 0.48288677015515086, -0.05822141022382628, -0.05236, 0.19026745122925046, 13896.825396825396]",18
239,"[-1, -1, -1, -1, 18]","[594.1619586397131, -22.682788913521126, 2.2158436295201587, 0.25147771347201087, 0.1895411531924279, -0.039919798955651065, -0.06981, 0.1585562093577087, 3810.0]","[1843.1154922778514, 140.23414657778588, 1.8790854627341138, 0.23141517004566017, 0.48288677015515086, -0.05822141022382628, -0.05236, 0.19026745122925046, 13896.825396825396]",23
239,"[-1, -1, -1, 18, 23]","[1458.3951496089337, 87.75065128085583, 2.3344146089033457, 0.21043457956015874, 0.24125083667996572, -0.054955600216025795, -0.03491, 0.19026745122925046, 10350.0]","[1843.1154922778514, 140.23414657778588, 1.8790854627341138, 0.23141517004566017, 0.48288677015515086, -0.05822141022382628, -0.05236, 0.19026745122925046, 13896.825396825396]",24
239,"[-1, -1, 18, 23, 24]","[1843.1154922778514, 140.23414657778588, 1.8790854627341138, 0.23141517004566017, 0.48288677015515086, -0.05822141022382628, -0.05236, 0.19026745122925046, 13896.825396825396]","[1843.1154922778514, 140.23414657778588, 1.8790854627341138, 0.23141517004566017, 0.48288677015515086, -0.05822141022382628, -0.05236, 0.19026745122925046, 13896.825396825396]",24
240,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2043.367272701396, -90.76131286065866, 1.2866172588550546, 0.19172805762915368, 0.08659457457136148, 0.007917267077690119, -0.10472, 0.0, 3973.0158730158732]",5
240,"[-1, -1, -1, -1, 5]","[449.21176849063545, -42.10344607264775, 1.163934494883552, 0.18253539385567596, 0.05752902384461152, -0.0006674080431381201, -0.08727, 0, 60.0]","[2043.367272701396, -90.76131286065866, 1.2866172588550546, 0.19172805762915368, 0.08659457457136148, 0.007917267077690119, -0.10472, 0.0, 3973.0158730158732]",6
240,"[-1, -1, -1, 5, 6]","[870.7936463300326, -78.67687030062365, 1.1034009355938723, 0.19722375641519943, 0.09139638106378581, 0.0002533061433595869, -0.10472, 0, 120.0]","[2043.367272701396, -90.76131286065866, 1.2866172588550546, 0.19172805762915368, 0.08659457457136148, 0.007917267077690119, -0.10472, 0.0, 3973.0158730158732]",16
240,"[-1, -1, 5, 6, 16]","[1726.1503180469067, -73.07306993987174, 1.9695050461193906, 0.20391162101430427, 0.34554071756868054, -0.055021189221798536, -0.03491, 0.1585562093577087, 3930.0]","[2043.367272701396, -90.76131286065866, 1.2866172588550546, 0.19172805762915368, 0.08659457457136148, 0.007917267077690119, -0.10472, 0.0, 3973.0158730158732]",6
240,"[-1, 5, 6, 16, 6]","[2043.367272701396, -90.76131286065866, 1.2866172588550546, 0.19172805762915368, 0.08659457457136148, 0.007917267077690119, -0.10472, 0, 3973.0158730158732]","[2043.367272701396, -90.76131286065866, 1.2866172588550546, 0.19172805762915368, 0.08659457457136148, 0.007917267077690119, -0.10472, 0.0, 3973.0158730158732]",6
241,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1815.2925433041373, 125.4759524395164, 0.9957744782065726, 0.10972654897260213, 0.1743274083422357, 0.03975813561195966, -0.06981, 0.19026745122925046, 13377.777777777777]",17
241,"[-1, -1, -1, -1, 17]","[663.0277190048054, 2.126122575377674, 1.8111718377087926, 0.22277246065062237, -0.27984445906588185, -0.05162059450714522, -0.05236, 0.1585562093577087, 3810.0]","[1815.2925433041373, 125.4759524395164, 0.9957744782065726, 0.10972654897260213, 0.1743274083422357, 0.03975813561195966, -0.06981, 0.19026745122925046, 13377.777777777777]",23
241,"[-1, -1, -1, 17, 23]","[1545.645882192149, 101.87834312329846, 1.4524419404264273, 0.21175983936254503, 0.33157267783052746, -0.06482572314582749, -0.03491, 0.19026745122925046, 10350.0]","[1815.2925433041373, 125.4759524395164, 0.9957744782065726, 0.10972654897260213, 0.1743274083422357, 0.03975813561195966, -0.06981, 0.19026745122925046, 13377.777777777777]",25
241,"[-1, -1, 17, 23, 25]","[1815.2925433041373, 125.4759524395164, 0.9957744782065726, 0.10972654897260213, 0.1743274083422357, 0.03975813561195966, -0.06981, 0.19026745122925046, 13377.777777777777]","[1815.2925433041373, 125.4759524395164, 0.9957744782065726, 0.10972654897260213, 0.1743274083422357, 0.03975813561195966, -0.06981, 0.19026745122925046, 13377.777777777777]",25
242,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2042.1939422882574, 57.89838726552907, 1.77845489945509, 0.036020206471889846, 0.02531931292053717, 0.017386915890994926, -0.03491, 0.12684496748616697, 9782.380952380952]",10
242,"[-1, -1, -1, -1, 10]","[660.1896135062101, -31.66802434354193, 1.7955340110872278, 0.21386291704626426, -0.1603392087354703, -0.04365342539118546, -0.05236, 0.12684496748616697, 1980.0]","[2042.1939422882574, 57.89838726552907, 1.77845489945509, 0.036020206471889846, 0.02531931292053717, 0.017386915890994926, -0.03491, 0.12684496748616697, 9782.380952380952]",23
242,"[-1, -1, -1, 10, 23]","[1542.621964314621, 72.35814423598252, 1.6451037287771046, 0.20741127789409203, 0.34011573738058903, -0.06155760321960952, -0.03491, 0.19026745122925046, 8520.0]","[2042.1939422882574, 57.89838726552907, 1.77845489945509, 0.036020206471889846, 0.02531931292053717, 0.017386915890994926, -0.03491, 0.12684496748616697, 9782.380952380952]",9
242,"[-1, -1, 10, 23, 9]","[2042.1939422882574, 57.89838726552907, 1.77845489945509, 0.036020206471889846, 0.02531931292053717, 0.017386915890994926, -0.03491, 0.12684496748616697, 9782.380952380952]","[2042.1939422882574, 57.89838726552907, 1.77845489945509, 0.036020206471889846, 0.02531931292053717, 0.017386915890994926, -0.03491, 0.12684496748616697, 9782.380952380952]",9
243,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1773.288606273022, -51.93790344922603, 1.1977792937958918, 0.18162458044317417, -0.036162359285550304, 0.00041300493814099665, -0.08727, 0.0, 3915.873015873016]",3
243,"[-1, -1, -1, -1, 3]","[559.5548653512201, -64.43389144133145, 1.5469528870308702, 0.14278518106604685, -0.026724926328013165, 0.0011418132414958686, -0.05236, 0, 60.0]","[1773.288606273022, -51.93790344922603, 1.1977792937958918, 0.18162458044317417, -0.036162359285550304, 0.00041300493814099665, -0.08727, 0.0, 3915.873015873016]",16
243,"[-1, -1, -1, 3, 16]","[1419.7918228701215, -34.59378089592914, 1.99159159395674, 0.206291256239526, 0.23895111661736063, -0.05536037610450928, -0.03491, 0.1585562093577087, 3870.0]","[1773.288606273022, -51.93790344922603, 1.1977792937958918, 0.18162458044317417, -0.036162359285550304, 0.00041300493814099665, -0.08727, 0.0, 3915.873015873016]",5
243,"[-1, -1, 3, 16, 5]","[1773.288606273022, -51.93790344922603, 1.1977792937958918, 0.18162458044317417, -0.036162359285550304, 0.00041300493814099665, -0.08727, 0, 3915.873015873016]","[1773.288606273022, -51.93790344922603, 1.1977792937958918, 0.18162458044317417, -0.036162359285550304, 0.00041300493814099665, -0.08727, 0.0, 3915.873015873016]",5
244,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2029.4383558024158, 29.639277572855118, 1.9291336673220814, 0.026177144721675143, 0.032612436869217346, 0.04426329313582497, -0.05236, 0.1585562093577087, 8612.222222222223]",10
244,"[-1, -1, -1, -1, 10]","[660.1896135062101, -31.66802434354193, 1.7955340110872278, 0.21386291704626426, -0.1603392087354703, -0.04365342539118546, -0.05236, 0.12684496748616697, 1980.0]","[2029.4383558024158, 29.639277572855118, 1.9291336673220814, 0.026177144721675143, 0.032612436869217346, 0.04426329313582497, -0.05236, 0.1585562093577087, 8612.222222222223]",16
244,"[-1, -1, -1, 10, 16]","[1525.2841658420925, 7.0702736880989345, 1.9036724382795494, 0.20681658873042053, 0.1683269390354092, -0.05641658604455029, -0.03491, 0.1585562093577087, 5790.0]","[2029.4383558024158, 29.639277572855118, 1.9291336673220814, 0.026177144721675143, 0.032612436869217346, 0.04426329313582497, -0.05236, 0.1585562093577087, 8612.222222222223]",17
244,"[-1, -1, 10, 16, 17]","[2029.4383558024158, 29.639277572855118, 1.9291336673220814, 0.026177144721675143, 0.032612436869217346, 0.04426329313582497, -0.05236, 0.1585562093577087, 8612.222222222223]","[2029.4383558024158, 29.639277572855118, 1.9291336673220814, 0.026177144721675143, 0.032612436869217346, 0.04426329313582497, -0.05236, 0.1585562093577087, 8612.222222222223]",17
245,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1984.2174283219163, -476.34872230717804, 2.3529890017147608, 0.08775369458001481, -0.1682124021768792, -0.0005595813178786438, -0.01745, 0.0, 4427.936507936508]",19
245,"[-1, -1, -1, -1, 19]","[535.3258304576225, -13.417216627478174, 1.2467101800317468, 0.24414675792570573, 0.42569496160111236, -0.05232134767274729, -0.08727, 0.1585562093577087, 3810.0]","[1984.2174283219163, -476.34872230717804, 2.3529890017147608, 0.08775369458001481, -0.1682124021768792, -0.0005595813178786438, -0.01745, 0.0, 4427.936507936508]",7
245,"[-1, -1, -1, 19, 7]","[712.299948930351, -176.3956943379082, 4.641417800072349, 0.11079567225886529, -1.0357093497506742, -0.0375632594310774, -0.0, 0.12684496748616697, 4349.523809523809]","[1984.2174283219163, -476.34872230717804, 2.3529890017147608, 0.08775369458001481, -0.1682124021768792, -0.0005595813178786438, -0.01745, 0.0, 4427.936507936508]",1
245,"[-1, -1, 19, 7, 1]","[1718.5889625629866, -435.4392859696313, 2.4930602015415984, 0.08663332021195305, -0.08093189724049872, 0.00045744520305379297, -0.01745, 0, 4409.523809523809]","[1984.2174283219163, -476.34872230717804, 2.3529890017147608, 0.08775369458001481, -0.1682124021768792, -0.0005595813178786438, -0.01745, 0.0, 4427.936507936508]",1
245,"[-1, 19, 7, 1, 1]","[1984.2174283219163, -476.34872230717804, 2.3529890017147608, 0.08775369458001481, -0.1682124021768792, -0.0005595813178786438, -0.01745, 0, 4427.936507936508]","[1984.2174283219163, -476.34872230717804, 2.3529890017147608, 0.08775369458001481, -0.1682124021768792, -0.0005595813178786438, -0.01745, 0.0, 4427.936507936508]",1
246,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1753.343628945346, 103.57760557711195, 1.1184580588692823, 0.2506944618145329, 0.34073243809033205, -0.05783936009410168, -0.08727, 0.1585562093577087, 11871.984126984127]",17
246,"[-1, -1, -1, -1, 17]","[663.0277190048054, 2.126122575377674, 1.8111718377087926, 0.22277246065062237, -0.27984445906588185, -0.05162059450714522, -0.05236, 0.1585562093577087, 3810.0]","[1753.343628945346, 103.57760557711195, 1.1184580588692823, 0.2506944618145329, 0.34073243809033205, -0.05783936009410168, -0.08727, 0.1585562093577087, 11871.984126984127]",23
246,"[-1, -1, -1, 17, 23]","[1545.645882192149, 101.87834312329846, 1.4524419404264273, 0.21175983936254503, 0.33157267783052746, -0.06482572314582749, -0.03491, 0.19026745122925046, 10350.0]","[1753.343628945346, 103.57760557711195, 1.1184580588692823, 0.2506944618145329, 0.34073243809033205, -0.05783936009410168, -0.08727, 0.1585562093577087, 11871.984126984127]",19
246,"[-1, -1, 17, 23, 19]","[1753.343628945346, 103.57760557711195, 1.1184580588692823, 0.2506944618145329, 0.34073243809033205, -0.05783936009410168, -0.08727, 0.1585562093577087, 11871.984126984127]","[1753.343628945346, 103.57760557711195, 1.1184580588692823, 0.2506944618145329, 0.34073243809033205, -0.05783936009410168, -0.08727, 0.1585562093577087, 11871.984126984127]",19
247,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1828.3800341877381, -256.12746296651824, 2.04824084447627, 0.028488170713199628, 0.22642059552907604, 0.042574131599261905, -0.05236, 0.12684496748616697, 1209.5238095238094]",3
247,"[-1, -1, -1, -1, 3]","[559.5548653512201, -64.43389144133145, 1.5469528870308702, 0.14278518106604685, -0.026724926328013165, 0.0011418132414958686, -0.05236, 0, 60.0]","[1828.3800341877381, -256.12746296651824, 2.04824084447627, 0.028488170713199628, 0.22642059552907604, 0.042574131599261905, -0.05236, 0.12684496748616697, 1209.5238095238094]",1
247,"[-1, -1, -1, 3, 1]","[1439.3956987597937, -257.7995884488589, 2.4887339223921363, 0.08608616240448101, -0.16989056710030964, 0.0005147215276371034, -0.01745, 0, 120.0]","[1828.3800341877381, -256.12746296651824, 2.04824084447627, 0.028488170713199628, 0.22642059552907604, 0.042574131599261905, -0.05236, 0.12684496748616697, 1209.5238095238094]",10
247,"[-1, -1, 3, 1, 10]","[1828.3800341877381, -256.12746296651824, 2.04824084447627, 0.028488170713199628, 0.22642059552907604, 0.042574131599261905, -0.05236, 0.12684496748616697, 1209.5238095238094]","[1828.3800341877381, -256.12746296651824, 2.04824084447627, 0.028488170713199628, 0.22642059552907604, 0.042574131599261905, -0.05236, 0.12684496748616697, 1209.5238095238094]",10
248,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1799.0967909450176, -450.59794716143904, 2.300102018793768, 0.0887346395519355, -0.14159982480279296, -0.0010315721112828498, -0.01745, 0.0, 4292.380952380952]",20
248,"[-1, -1, -1, -1, 20]","[475.7263505971204, -23.4968915086083, 0.8835992900346865, 0.28584561686152615, 0.011800634369868227, -0.06944515422534021, -0.10472, 0.1585562093577087, 3810.0]","[1799.0967909450176, -450.59794716143904, 2.300102018793768, 0.0887346395519355, -0.14159982480279296, -0.0010315721112828498, -0.01745, 0.0, 4292.380952380952]",7
248,"[-1, -1, -1, 20, 7]","[597.6863090247822, -164.89824203610226, 4.3620811974882985, 0.14488255136019598, -1.0082380987414572, -0.057335392828997155, -0.0, 0.12684496748616697, 4218.571428571428]","[1799.0967909450176, -450.59794716143904, 2.300102018793768, 0.0887346395519355, -0.14159982480279296, -0.0010315721112828498, -0.01745, 0.0, 4292.380952380952]",1
248,"[-1, -1, 20, 7, 1]","[1598.689041513774, -422.5234688966301, 2.5023370389875788, 0.08651247758054471, -0.08574287571401379, 0.0005314239675281558, -0.01745, 0, 4278.571428571428]","[1799.0967909450176, -450.59794716143904, 2.300102018793768, 0.0887346395519355, -0.14159982480279296, -0.0010315721112828498, -0.01745, 0.0, 4292.380952380952]",1
248,"[-1, 20, 7, 1, 1]","[1799.0967909450176, -450.59794716143904, 2.300102018793768, 0.0887346395519355, -0.14159982480279296, -0.0010315721112828498, -0.01745, 0, 4292.380952380952]","[1799.0967909450176, -450.59794716143904, 2.300102018793768, 0.0887346395519355, -0.14159982480279296, -0.0010315721112828498, -0.01745, 0.0, 4292.380952380952]",1
