actions,cost,distance,p_id,states,target,time,xz_distance,mean_error
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",26.66983825,10.48597405,54,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (36.206785763486664, -18.262881140960445, 13.836659346318942, 0.3462748588709712, -0.23296957104745603, 0.005745803453231291), (48.949156893983584, -18.71854174154115, 11.332549308455896, 0.4809540722025069, 0.22185982200265542, 0.010974424670100444), (52.40531991859809, -17.91589672885422, 9.942461769103915, 0.4734528702225749, 0.32040905322052454, 0.007699608417010028)]","[52.40985550240479, -14.63318348890719, 0, 0, 0, 0]",0.024008373,3.282716373,1.774358434
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",37.30256898,14.24516105,55,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (35.6863124933146, -20.445262031227365, 15.087743102513974, 0.16140570219082012, -0.5613396786859866, -0.003845687353253248), (49.595515286706565, -27.152057653784112, 15.492070949639738, 0.3436567287126097, -0.2962784458417736, 0.008102858869104378), (63.8337050367042, -32.76184830215115, 15.378897052292556, 0.16929110490827387, -0.43041047305389935, -0.0040888900239731685), (78.22413245202026, -37.64821927865589, 14.788245797415417, 0.3477379746931929, -0.18455619643103222, 0.0070013967792531455), (84.74620438273655, -38.24027927977359, 13.628756668846904, 0.4995898100636777, 0.07055310952173853, 0.0161619359247471)]","[84.74930669291702, -34.12606410933117, 0, 0, 0, 0]",0.040530898,4.11421634,1.685383576
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641]]",37.07897241,13.25932146,56,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (21.292890374353842, -18.51371814409633, 16.015517041688202, 0.12034007333374941, -0.8756890507219356, -0.0021869901384044235), (34.182430027566845, -29.692869943606816, 17.729530066166088, 0.33682512895155253, -0.5187235994632516, 0.011392939086453295), (49.17571107876908, -39.30308962529452, 18.022399382996188, 0.13694017289836047, -0.6032475843644117, -0.0025006996204138543), (65.16450384901142, -46.86713410918026, 17.133931633174925, 0.3499180535269267, -0.2489763957495634, 0.010113919893935243), (80.81280435699195, -48.97056272383181, 14.37071081081039, 0.3511295187664961, 0.013771200594079578, 0.006333244729127564), (86.49172632690383, -48.829566877856436, 13.010823334017624, 0.3530654251463786, 0.08423751289761942, 0.004415043261014019)]","[86.50167201927657, -46.300493489627755, 0, 0, 0, 0]",0.038858526,2.529092944,1.808865501
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641]]",36.92197907,12.37426376,57,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (35.6863124933146, -20.445262031227365, 15.087743102513974, 0.16140570219082012, -0.5613396786859866, -0.003845687353253248), (49.595515286706565, -27.152057653784112, 15.492070949639738, 0.3436567287126097, -0.2962784458417736, 0.008102858869104378), (63.8337050367042, -32.76184830215115, 15.378897052292556, 0.16929110490827387, -0.43041047305389935, -0.0040888900239731685), (78.14552910894807, -35.131761632123336, 13.296294163640102, 0.4952435896347602, 0.15779543919555777, 0.015490490694075909), (82.7266441559776, -33.952735302656926, 11.316763232683007, 0.5897321124918783, 0.4409315382712502, 0.02051094231813732)]","[82.72926926462708, -29.00191300426083, 0, 0, 0, 0]",0.039583233,4.950822994,1.626202429
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641]]",38.91531874,13.9601729,58,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (22.5118355937275, -16.76835887820314, 15.074550404138316, 0.3242331790135999, -0.5556242464104225, 0.00823426134740743), (35.4477951124939, -26.01993744988504, 16.772024184421806, 0.13954272468869014, -0.6595011463038345, -0.002783436365487275), (50.26200961185844, -34.319660419423506, 16.894904229279287, 0.3455824353028288, -0.32712909514356725, 0.009942772997384145), (65.49210583479922, -40.6572612525613, 16.36664209409334, 0.1601225318191798, -0.4422405540498041, -0.0036005938072549764), (80.62960414322758, -45.70265776982118, 15.336235790042663, 0.3487305751887504, -0.16504361881761487, 0.007715700983896745), (91.86737790365191, -46.896077860401164, 13.497539220220107, 0.3523117229253333, -0.005520032464820911, 0.005092131432863133)]","[91.87427570547014, -43.34944073101828, 0, 0, 0, 0]",0.039451855,3.546643837,2.333919999
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641]]",26.81731684,15.63277369,59,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (21.292890374353842, -18.51371814409633, 16.015517041688202, 0.12034007333374941, -0.8756890507219356, -0.0021869901384044235), (34.182430027566845, -29.692869943606816, 17.729530066166088, 0.33682512895155253, -0.5187235994632516, 0.011392939086453295), (50.21848629331164, -35.908218829304865, 16.46846833079599, 0.350091893682002, -0.18836056826701192, 0.009206790790077591), (55.94999842619645, -36.83559805247036, 15.54473813186293, 0.3507077110382268, -0.09019908872516307, 0.007935984202588694)]","[55.95618281405653, -35.21896678145948, 0, 0, 0, 0]",0.024351456,1.6166431,0.072827221
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",32.98763083,14.20559048,60,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (22.5118355937275, -16.76835887820314, 15.074550404138316, 0.3242331790135999, -0.5556242464104225, 0.00823426134740743), (36.42856194590121, -23.39468976141869, 15.450028627943643, 0.3438096600074786, -0.29194885432087286, 0.00804014794316811), (50.64208180668842, -28.93316072911778, 15.325850836980468, 0.17000477443202267, -0.42711054094061157, -0.004123273049697646), (64.99458434924357, -33.773629228488616, 14.740856505132442, 0.3477609520920396, -0.18353140737441284, 0.0069358585466435755), (73.3222295823626, -34.24027986401479, 13.092436466819803, 0.49404065452295703, 0.13735359335317357, 0.015003698387760429)]","[73.33439240014896, -28.751783432894495, 0, 0, 0, 0]",0.034231611,5.488509908,4.332657819
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.06981, 0.0, 31.53455812455641]]",26.44624167,15.10812184,61,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (22.5118355937275, -16.76835887820314, 15.074550404138316, 0.3242331790135999, -0.5556242464104225, 0.00823426134740743), (36.42856194590121, -23.39468976141869, 15.450028627943643, 0.3438096600074786, -0.29194885432087286, 0.00804014794316811), (50.64208180668842, -28.93316072911778, 15.325850836980468, 0.17000477443202267, -0.42711054094061157, -0.004123273049697646), (54.82825304640505, -30.136742490205148, 14.885690439969338, 0.8330299291815229, -0.028823295207532636, 0.04251481082984814)]","[54.8408994487374, -27.692396223668613, 0, 0, 0, 0]",0.028372664,2.444378981,0.748902386
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",27.52140818,12.58164979,62,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (22.5118355937275, -16.76835887820314, 15.074550404138316, 0.3242331790135999, -0.5556242464104225, 0.00823426134740743), (36.42856194590121, -23.39468976141869, 15.450028627943643, 0.3438096600074786, -0.29194885432087286, 0.00804014794316811), (50.866831047195554, -26.33927914636861, 13.877345278305064, 0.3510289089826931, -0.0720459695820932, 0.005648569287501638), (57.48666568476855, -26.2532216604992, 12.338344938650716, 0.487869061446105, 0.16815293555118105, 0.013296865811694028)]","[57.49322520624957, -23.845599547629394, 0, 0, 0, 0]",0.026380022,2.407631049,1.993301878
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641]]",42.42150333,12.15816123,63,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (35.6863124933146, -20.445262031227365, 15.087743102513974, 0.16140570219082012, -0.5613396786859866, -0.003845687353253248), (48.595869524169835, -29.78058314107575, 16.81198404000272, 0.13881584615444476, -0.6644678400730659, -0.00275064238882684), (63.416456393591254, -38.15915191859707, 16.943197621660012, 0.3455955317335857, -0.33002268863273876, 0.010007869041613231), (78.67505642097804, -44.551991853937885, 16.412368267209747, 0.15962515121095797, -0.4443097861112514, -0.0035753961699618864), (93.73746233490338, -46.82888456377878, 13.791426147578036, 0.49863017908223056, 0.19646125059013012, 0.016650616403554433), (99.85630564948221, -45.99286960952746, 11.90077334936858, 0.22818118790795722, 0.10415025963102455, -0.006763809689634594)]","[99.86737608766384, -43.517107941458406, 0, 0, 0, 0]",0.043326268,2.475786419,1.304608672
"[[-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641]]",45.63273073,9.353741863,64,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.825840764969672, -1.7019249877721248, 6.654846780400204, 0.43636821187687697, -0.42472755321768607, -0.008194971997491751), (12.176068856444646, -6.1065689126791485, 10.400631152727954, 0.3401964494325466, -0.5132544736983381, 0.0011537398070067034), (22.504484177940842, -11.723209746954577, 12.834150210345623, 0.3369579648551136, -0.4110242939983176, 0.004690058064978709), (34.91522055328933, -16.347133582837813, 13.414249633788163, 0.3461882693084038, -0.2495418143310617, 0.005166297741375141), (47.59835491412878, -20.978965420949518, 13.868800919020543, 0.18570477088379858, -0.41726075394922557, -0.004930366701644168), (60.82200765813337, -25.69087897501307, 13.967471904928336, 0.34665513145141075, -0.22079312022910413, 0.0059127987997709824), (73.95522563725893, -30.006898463528774, 13.987863410953288, 0.18667908983177708, -0.3843210937336073, -0.0049459539514551615), (87.19016898031676, -32.16430675069097, 12.434723122336253, 0.48961152937085317, 0.1223754212196573, 0.013466029831191963), (97.93233861896418, -30.909413460221398, 9.348392503529638, 0.38376779157349017, 0.1515305087262032, -0.0017710485494777841), (99.07863611933641, -30.77429523281811, 9.001716227145364, 0.5818657169818131, 0.2005848480502944, 0.01212596589132762)]","[99.08354699998671, -28.307998687618205, 0, 0, 0, 0]",0.045367836,2.466301434,1.273045805
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",38.48239772,13.72617204,65,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (35.6863124933146, -20.445262031227365, 15.087743102513974, 0.16140570219082012, -0.5613396786859866, -0.003845687353253248), (49.595515286706565, -27.152057653784112, 15.492070949639738, 0.3436567287126097, -0.2962784458417736, 0.008102858869104378), (63.8337050367042, -32.76184830215115, 15.378897052292556, 0.16929110490827387, -0.43041047305389935, -0.0040888900239731685), (78.22413245202026, -37.64821927865589, 14.788245797415417, 0.3477379746931929, -0.18455619643103222, 0.0070013967792531455), (87.84714272692028, -37.95962871032401, 12.732604478169158, 0.4900575184602602, 0.1838569947069948, 0.014237977404812103)]","[87.85748314081016, -32.859205917805774, 0, 0, 0, 0]",0.038953155,5.100433274,1.148692946
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641]]",36.90294957,13.26485111,66,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (22.5118355937275, -16.76835887820314, 15.074550404138316, 0.3242331790135999, -0.5556242464104225, 0.00823426134740743), (36.42856194590121, -23.39468976141869, 15.450028627943643, 0.3438096600074786, -0.29194885432087286, 0.00804014794316811), (50.64208180668842, -28.93316072911778, 15.325850836980468, 0.17000477443202267, -0.42711054094061157, -0.004123273049697646), (64.38524246156476, -36.43270696293614, 16.1397807275844, 0.1540578646305211, -0.5464345301399598, -0.0034133103554495493), (79.32578528967649, -40.165727552598575, 14.355133959794685, 0.5062209215348372, 0.10983009702826249, 0.017796858128406375), (84.49504875702429, -39.843761666666175, 13.007819905360995, 0.21207439114908144, 0.043356669843144235, -0.006002150790420141)]","[84.50727895488389, -37.25419505283933, 0, 0, 0, 0]",0.037847869,2.589595495,1.639357917
