id_camino,id_in_seq,initial_state,current_state,goal_state,out_action,timesteps
188,7,"[0, 0, 2.7170584815013132, -0.29737713814643235, -0.10901428310327566, 0]","[6.10532429227711, -5.137381749730571, 9.686181301021819, 0.19510000721542942, -0.8241602848621318, -0.0060272023282646]","[8.352798174022334, -7.19960870765507, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.03171124187154174]",6.306911625
188,8,"[0, 0, 2.7170584815013132, -0.29737713814643235, -0.10901428310327566, 0]","[7.5613483373050165, -6.513547441059984, 10.38320347629579, 0.6335987655165471, -0.5518279505878863, 0.05155239159579875]","[8.352798174022334, -7.19960870765507, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.06342248374308349]",6.306911625
188,9,"[0, 0, 2.7170584815013132, -0.29737713814643235, -0.10901428310327566, 0]","[8.350380129188975, -6.998297483236008, 10.50868325362565, 0.5853141264095885, -0.4164248162596305, 0.055557576587051696]","[8.352798174022334, -7.19960870765507, 0, 0, 0.5235987755982988, 0]",[],6.306911625
189,0,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[0.0, 0.0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
189,1,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[0.21248549975852823, -0.17630824934501918, 1.0420787250441768, 1.8162715763939121, 0.0801344804420293, -0.05488907825031601]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
189,2,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[0.5101761766810192, -0.6600955655368412, 3.4142098628606554, 1.1941366733584706, -0.7167210704616472, -0.12383750822104003]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
189,3,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[0.9364335942303617, -1.4251448490402738, 5.203658113331012, 0.25520406992421396, -1.0332926494361692, -0.012308763629480033]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
189,4,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[1.036324344563999, -1.615177991497412, 5.530863842858961, 0.24325609012267438, -1.0470326473646048, -0.00983394993355684]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
189,5,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[1.6411526153433025, -2.7168620094316194, 7.046562793947223, 0.6564236789985417, -0.9146601273068464, 0.026029540997412944]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",6.306911625
189,6,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[2.5459853619839716, -3.9672276165067992, 8.415929538231573, 0.4763781843908669, -0.8441924466379128, 0.013068971044871083]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.0]",6.306911625
189,7,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[3.695089488574547, -5.351775301279849, 9.652042900219474, 0.2932265790485867, -0.8387608299761699, 0.0018250033735672897]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",6.306911625
189,8,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[5.087121235882063, -6.824636123971765, 10.677069066338172, 0.6521299306579652, -0.6726967969465046, 0.028015163649045046]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",6.306911625
189,9,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[6.866902134134612, -8.110010360511835, 11.332306893687752, 0.8211916574810525, -0.4369952733773072, 0.03847151368315793]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
189,10,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[8.988457935130288, -8.933070742780005, 11.4735966340019, 0.9722820615581692, -0.13863425972801593, 0.04739560682033879]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
189,11,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[11.232448604791522, -9.108835752967037, 11.076016714725672, 0.9598728138003008, 0.1525127695627933, 0.045099792483792214]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",6.306911625
189,12,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[13.338012241690848, -8.753760444857646, 10.325133936406985, 0.6979465229615803, 0.3179573483669438, 0.024948464586591487]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
189,13,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[15.242992596164097, -8.243689851335784, 9.512034721343614, 0.26991282515812703, 0.2665359050319138, -0.00867008077920957]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",6.306911625
189,14,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[17.00317630502637, -7.7977472317213365, 8.717754286073676, 0.5724765957655815, 0.34561839159026386, 0.01124220849202337]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
189,15,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[18.599076963054184, -7.348697424888723, 7.962432595745902, 0.31580581565529625, 0.2825726511622887, -0.010681930394528829]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",6.306911625
189,16,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[20.075183875744827, -6.995726937498777, 7.270790572305772, 0.5791693088854678, 0.3254742328045288, 0.005463397040059142]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.0]",6.306911625
189,17,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[21.41977961589307, -6.668560207455937, 6.631661242992206, 0.44698808949762064, 0.28150451971927504, -0.008032921051938128]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
189,18,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[22.66894689466522, -6.4475611319633614, 6.137114967958076, 0.41205534827193424, 0.1936141873175765, -0.014852757418838429]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
189,19,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[23.855829377835622, -6.358703869609151, 5.845357442559721, 0.43986678082507846, 0.0964776928910551, -0.01608821657858495]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.03171124187154174]",6.306911625
189,20,"[0, 0, 1.0041110713362624, 0.20663516384925334, 0.20295580263621338, 0]","[24.932887573971012, -6.358522256987794, 5.530707743122274, 0.517857226875294, 0.10423584057853735, 0.006630580111716818]","[24.933189423720563, -6.604822520134091, 0, 0, 0.5235987755982988, 0]",[],6.306911625
190,0,"[0, 0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[0.0, 0.0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[21.66694793526348, -7.9731469265290205, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
190,1,"[0, 0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[0.2274238740359579, -0.17335390320267663, 0.6379655960043263, 2.017180558270728, 0.3306131690467748, -0.05386637582716742]","[21.66694793526348, -7.9731469265290205, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
190,2,"[0, 0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[0.5441102894042819, -0.6455607818380299, 3.193146073939093, 1.6294085661171105, -0.5141600730354603, -0.20770856223802248]","[21.66694793526348, -7.9731469265290205, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
190,3,"[0, 0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[0.9895910850677261, -1.384757198998387, 5.126836122510839, 0.2364571985758008, -1.018070213355705, -0.01345668245616911]","[21.66694793526348, -7.9731469265290205, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
190,4,"[0, 0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[1.2278072712572377, -1.8272278118140146, 5.867715889334976, 0.23195514604462422, -1.04715171939104, -0.008479712054771098]","[21.66694793526348, -7.9731469265290205, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",6.306911625
190,5,"[0, 0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[1.8515378507253477, -2.995879166255355, 7.421196960952482, 0.42664410157272786, -0.9957168192634424, 0.01121998667184093]","[21.66694793526348, -7.9731469265290205, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",6.306911625
190,6,"[0, 0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[2.740082838219735, -4.346796038518616, 8.77739441638752, 0.6619884206726244, -0.8346022348668923, 0.028366689679558302]","[21.66694793526348, -7.9731469265290205, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",6.306911625
190,7,"[0, 0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[4.000461563707336, -5.718049402845965, 9.886713635848126, 0.6284381470798335, -0.6888240185051985, 0.024886857665438262]","[21.66694793526348, -7.9731469265290205, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",6.306911625
190,8,"[0, 0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[5.625872516230367, -6.9657692942226666, 10.646189883307532, 0.7913380049782457, -0.47491095813548356, 0.03528659188022758]","[21.66694793526348, -7.9731469265290205, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",6.306911625
190,9,"[0, 0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[7.560331664618703, -7.94956874598676, 11.116550775713918, 0.5866414297303931, -0.35539219921713866, 0.019522791072868324]","[21.66694793526348, -7.9731469265290205, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",6.306911625
190,10,"[0, 0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[9.680369520679138, -8.630438395634911, 11.204555153401094, 0.8416840229009565, -0.12226358520123835, 0.03702606210914718]","[21.66694793526348, -7.9731469265290205, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
190,11,"[0, 0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[11.871508318078828, -9.012419679115455, 11.153561482215677, 0.24084333601194355, -0.1684022378244985, -0.007400067472637562]","[21.66694793526348, -7.9731469265290205, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",6.306911625
190,12,"[0, 0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[14.053391240421886, -9.324304445457734, 10.957904974907303, 0.7200457233443736, 0.004665937292709804, 0.027093969471315836]","[21.66694793526348, -7.9731469265290205, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",6.306911625
190,13,"[0, 0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[16.184724593083363, -9.24421574310783, 10.415666609543234, 0.8172288461743067, 0.22167794971683366, 0.03325176209372512]","[21.66694793526348, -7.9731469265290205, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
190,14,"[0, 0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[18.16646118457049, -8.916270074315548, 9.781187999287146, 0.2692430848734499, 0.1697814820780929, -0.008627075836251906]","[21.66694793526348, -7.9731469265290205, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",6.306911625
190,15,"[0, 0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[20.02125212755278, -8.598893716700085, 9.093527706781854, 0.6762373575174979, 0.30150386518100997, 0.019577986263568756]","[21.66694793526348, -7.9731469265290205, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.03171124187154174]",6.306911625
190,16,"[0, 0, 0.9817699172951657, 0.49910633376106095, 0.47032437243634195, 0]","[21.636354265356537, -8.073909569385714, 7.915262495747597, 0.5903098025518929, 0.500389855359984, 0.035732382214210004]","[21.66694793526348, -7.9731469265290205, 0, 0, 0.5235987755982988, 0]",[],6.306911625
191,0,"[0, 0, 1.91872881797705, -1.0006920211773622, -0.4807300041835731, 0]","[0.0, 0.0, 1.91872881797705, -1.0006920211773622, -0.4807300041835731, 0]","[10.203453358012467, -2.4830121137757835, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.06342248374308349]",6.306911625
191,1,"[0, 0, 1.91872881797705, -1.0006920211773622, -0.4807300041835731, 0]","[0.43411189091767727, -0.18052757051261667, 2.7256607050727015, 0.5949309361274379, -0.3529934767760825, 0.007988563532747878]","[10.203453358012467, -2.4830121137757835, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.06342248374308349]",6.306911625
191,2,"[0, 0, 1.91872881797705, -1.0006920211773622, -0.4807300041835731, 0]","[0.9490334971198262, -0.5082889334488057, 3.3178332646993276, 0.6459464369692827, -0.36532943085064595, -0.007575287635538614]","[10.203453358012467, -2.4830121137757835, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.06342248374308349]",6.306911625
191,3,"[0, 0, 1.91872881797705, -1.0006920211773622, -0.4807300041835731, 0]","[1.575856712901429, -0.8841502991560513, 3.977661986715718, 0.525679543345453, -0.38774615505139925, -0.00017168716875747578]","[10.203453358012467, -2.4830121137757835, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.09513372561462523]",6.306911625
191,4,"[0, 0, 1.91872881797705, -1.0006920211773622, -0.4807300041835731, 0]","[2.3390044527826213, -1.277861398104114, 4.632103800950141, 0.7443698182551541, -0.3518222511465367, -0.009435145501227727]","[10.203453358012467, -2.4830121137757835, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.09513372561462523]",6.306911625
191,5,"[0, 0, 1.91872881797705, -1.0006920211773622, -0.4807300041835731, 0]","[3.22837113367203, -1.6848980266724478, 5.147586816068329, 0.8112583507889024, -0.26985212579023804, 0.0029745811538646333]","[10.203453358012467, -2.4830121137757835, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.06342248374308349]",6.306911625
191,6,"[0, 0, 1.91872881797705, -1.0006920211773622, -0.4807300041835731, 0]","[4.225952000374537, -2.0583627026029037, 5.538946850214231, 0.40776600832055254, -0.22826218994089284, 0.015059546771487221]","[10.203453358012467, -2.4830121137757835, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.06342248374308349]",6.306911625
191,7,"[0, 0, 1.91872881797705, -1.0006920211773622, -0.4807300041835731, 0]","[5.313028968379968, -2.346446077393502, 5.73233723781955, 0.46184843071576515, -0.1123326812508884, 0.021542796963178443]","[10.203453358012467, -2.4830121137757835, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.09513372561462523]",6.306911625
191,8,"[0, 0, 1.91872881797705, -1.0006920211773622, -0.4807300041835731, 0]","[6.443297246046238, -2.4762852910609765, 5.646028540498679, 0.8244977891797245, 0.052414793512079, 0.007223650158687685]","[10.203453358012467, -2.4830121137757835, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.09513372561462523]",6.306911625
191,9,"[0, 0, 1.91872881797705, -1.0006920211773622, -0.4807300041835731, 0]","[7.537149803696476, -2.4713724985526584, 5.29922565041227, 0.8235009306893619, 0.17336332103113108, 0.004828855313758594]","[10.203453358012467, -2.4830121137757835, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.09513372561462523]",6.306911625
191,10,"[0, 0, 1.91872881797705, -1.0006920211773622, -0.4807300041835731, 0]","[8.537236914469553, -2.366864477872551, 4.75947655695874, 0.8292579103129424, 0.27165049503471517, 0.0009033907345082085]","[10.203453358012467, -2.4830121137757835, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.03171124187154174]",6.306911625
191,11,"[0, 0, 1.91872881797705, -1.0006920211773622, -0.4807300041835731, 0]","[9.427578059555197, -2.2767531067511855, 4.137843179266117, 0.6279267129710489, 0.25042506713609325, -7.961880632370966e-05]","[10.203453358012467, -2.4830121137757835, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.03171124187154174]",6.306911625
191,12,"[0, 0, 1.91872881797705, -1.0006920211773622, -0.4807300041835731, 0]","[10.20295594813343, -2.2333403061478316, 3.614337251267685, 0.6514515681123514, 0.20005565272869086, -0.008425068562737083]","[10.203453358012467, -2.4830121137757835, 0, 0, 0.5235987755982988, 0]",[],6.306911625
192,0,"[0, 0, 3.961075730885878, 0.3503823532276273, 0.08822673045928897, 0]","[0.0, 0.0, 3.961075730885878, 0.3503823532276273, 0.08822673045928897, 0]","[24.546113273853592, -6.197318467392014, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
192,1,"[0, 0, 3.961075730885878, 0.3503823532276273, 0.08822673045928897, 0]","[0.7891065501616975, -0.07952873168849173, 4.007216165156257, 0.643078111943194, -0.020509694342515865, -0.025380553566839544]","[24.546113273853592, -6.197318467392014, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
192,2,"[0, 0, 3.961075730885878, 0.3503823532276273, 0.08822673045928897, 0]","[1.6005316023459746, -0.28574763400607667, 4.37209104579015, 0.5889201190937055, -0.17848982437446126, -0.02406339296581]","[24.546113273853592, -6.197318467392014, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
192,3,"[0, 0, 3.961075730885878, 0.3503823532276273, 0.08822673045928897, 0]","[2.4686376463991033, -0.6219558305348459, 4.963540863905573, 0.5100201608515453, -0.31801191758526137, -0.02031096140242791]","[24.546113273853592, -6.197318467392014, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
192,4,"[0, 0, 3.961075730885878, 0.3503823532276273, 0.08822673045928897, 0]","[3.4185471634887867, -1.1002644326081952, 5.7191570905599916, 0.4274784798085434, -0.4329038720509307, -0.016398928910001682]","[24.546113273853592, -6.197318467392014, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
192,5,"[0, 0, 3.961075730885878, 0.3503823532276273, 0.08822673045928897, 0]","[4.465336262379025, -1.735138436042849, 6.588639925060862, 0.3558188993339474, -0.5249590889892738, -0.013088327416157645]","[24.546113273853592, -6.197318467392014, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
192,6,"[0, 0, 3.961075730885878, 0.3503823532276273, 0.08822673045928897, 0]","[5.616233732615076, -2.539691118285398, 7.5329018712233236, 0.2985680986600215, -0.5985635508744683, -0.01050384065719955]","[24.546113273853592, -6.197318467392014, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
